4.1117,3.7659,0
-7.0904,-2.6266,0
-5.9244,3.4104,0
0.46372,-2.5007,0
5.8413,-2.6861,0
-6.0628,3.8441,0
5.0083,-0.14361,1
-6.3234,-3.9492,0
-7.8847,-2.7813,0
-5.359,-3.0754,0
5.7633,0.37895,1
-1.9719,2.1435,0
-2.2386,3.4634,0
5.0847,-3.9869,0
-4.9415,-1.9571,1
-3.9479,-0.33658,1
1.7037,-0.48375,1
1.8019,-2.4734,0
7.7754,3.5526,0
1.2763,1.5267,0
1.8556,-3.1865,0
5.1386,-3.3949,0
7.6948,0.046449,0
-1.1249,-1.961,0
5.9156,2.066,0
-6.9485,0.93743,0
-2.2312,-2.1689,0
-5.6889,-2.5918,0
-1.8915,-3.0753,0
-5.3096,2.8517,0
-2.6176,-3.7123,0
1.6507,0.19026,1
-1.0727,0.66166,1
1.9599,3.8565,0
-6.6084,1.2491,0
-4.7751,-3.7283,0
-4.3803,-0.53927,1
-6.3434,-2.1888,0
5.0751,0.37564,1
-2.5616,0.67102,1
7.2324,0.19283,0
2.1846,-1.9363,0
-1.4443,-1.7054,0
-1.5134,-2.0838,0
0.8646,1.2551,1
3.1131,2.6104,1
5.0378,2.0546,1
0.78127,3.6633,0
-7.0724,0.64156,0
6.8884,-1.23,0
6.1396,-2.6667,0
-6.0886,-2.624,0
7.5063,-2.3144,0
7.1954,-3.6177,0
-7.4039,-1.0194,0
-2.296,0.57078,1
3.1006,3.0287,0
-2.983,1.2346,1
5.56,-2.5201,0
-3.1917,-0.079206,1
-2.8539,1.512,1
-6.7011,3.4263,0
-6.4807,0.74578,1
2.9755,1.5045,1
0.17019,1.9481,1
-5.4456,-1.1907,1
-3.9882,-3.2681,0
5.8889,-2.4087,0
-5.6265,-0.29405,1
-6.5446,3.5868,0
0.6654,-3.1503,0
-1.0923,0.023291,1
-5.8472,3.831,0
4.5707,1.9054,1
-1.5179,2.9319,0
-6.3684,2.4659,0
-4.0168,-0.76947,1
5.8197,3.6452,0
-4.1457,-1.9219,1
-1.4611,-0.89245,1
-6.9673,-2.77,0
-6.506,3.685,0
-3.754,-1.114,1
-5.8595,3.9856,0
-1.4681,-2.159,0
6.8517,-2.2389,0
3.0988,-1.4732,0
-3.6854,-3.9148,0
-7.7144,3.5249,0
3.1352,-0.33286,1
7.1632,2.2379,0
-3.3288,-1.8057,0
4.7613,0.32515,1
-2.7688,1.479,1
-7.1763,-2.0725,0
-0.23927,2.1789,1
3.769,3.8,0
-5.7701,2.2753,0
0.68116,2.8726,0
-4.7385,-2.6308,0
5.98,3.3973,0
2.4635,2.7305,0
4.8178,-0.42459,1
-4.751,-3.3175,0
-2.6509,-0.59518,1
-3.4046,-0.15107,1
4.937,0.8193,1
0.36131,1.5673,1
4.8977,0.096088,1
-5.3561,-1.777,1
1.0666,-2.4176,0
2.5277,3.2378,0
7.4554,2.799,0
-7.3609,1.6628,0
0.61206,-3.1648,0
-2.3456,-3.4443,0
-1.351,0.21962,1
5.2688,-2.4321,0
1.3648,-1.2939,1
2.2613,0.57652,1
-7.2758,-2.7201,0
-5.6696,-0.25505,1
-0.3215,-3.1287,0
-3.494,-2.7673,0
-7.0713,-2.4649,0
7.6533,-1.7606,0
7.0132,-1.1015,0
6.712,-2.5725,0
-0.18908,-3.0591,0
7.747,2.6169,0
-6.2822,-2.5582,0
0.61048,-2.3719,0
0.14645,-3.1903,0
0.53953,1.9028,1
3.3674,-0.55009,1
6.0999,1.3447,1
4.3548,1.9504,1
-0.96837,-3.854,0
0.81509,1.1662,1
-4.1683,1.6752,1
3.7264,1.9401,1
-6.5883,-3.2283,0
5.831,0.87517,1
6.9962,2.7094,0
-0.75719,-3.9651,0
-0.40761,3.1098,0
0.87951,3.2093,0
4.3254,-2.2621,1
4.0113,0.19599,1
-2.6803,0.19401,1
0.98512,2.2537,0
-5.7729,3.2876,0
-0.1773,2.8066,0
-5.0307,1.0702,1
-0.74678,-0.4876,1
6.3316,3.3086,0
6.883,-1.4774,0
-3.1911,-0.37762,1
-2.5236,1.6549,0
1.9445,0.22873,1
-1.3741,3.519,0
7.393,-3.476,0
1.8804,-2.765,0
4.7232,1.2822,1
-3.1215,-0.089055,1
-7.5511,0.26369,0
0.51507,-3.8504,0
-6.923,-2.5245,0
0.44357,-1.3064,1
1.2,-2.2703,0
7.9704,-3.8625,0
0.389,-2.3806,0
1.4257,1.543,0
0.43307,1.6872,1
5.7324,1.8678,0
-7.6474,-0.89171,0
-2.597,1.1513,1
-6.1668,-2.7928,0
2.2315,-1.0532,1
3.5901,1.7604,1
-4.8112,1.161,1
-1.1593,-3.0955,0
5.7278,-0.76356,1
0.38435,3.0051,0
1.0982,-0.45792,1
1.4615,3.3635,0
6.7059,-2.9513,0
-7.071,-0.15004,0
6.0838,3.916,0
3.0418,3.4537,0
-0.32396,3.6791,0
-0.13263,-2.3964,1
4.8393,2.2249,0
-4.2454,0.82544,1
6.8665,-2.7439,0
2.3519,3.4315,0
-1.3527,2.3935,0
1.3029,1.2242,0
0.3434,1.9837,1
-5.9272,-0.12473,1
-1.664,0.046862,1
3.3666,-2.8223,0
5.4382,3.8825,0
6.694,1.9424,0
5.2166,1.5852,1
-3.3697,0.45444,1
-0.37639,-3.1424,0
0.67803,1.5256,1
-7.477,3.1248,0
-6.3189,0.97302,1
-7.3396,-1.9485,0
-1.2635,3.0819,0
1.3198,2.1124,0
-6.8702,-0.075549,1
2.7594,2.1083,0
0.46959,-3.7627,0
-2.4924,-3.5625,0
-1.105,0.72525,1
-4.2358,-2.8264,0
7.223,-2.8068,0
2.2622,1.2527,0
1.199,2.7811,0
7.8216,-2.8377,0
-6.0973,-2.7901,0
1.9093,3.6011,0
7.2842,-3.4596,0
6.7578,3.2005,0
-2.5364,-3.4474,0
5.3072,0.5026,1
-0.85521,0.046917,1
-6.2557,1.5408,0
-7.6519,1.8821,0
-0.59017,1.7745,1
0.63381,2.3854,1
0.25522,2.813,0
-1.9405,-2.2283,0
1.5814,3.7874,0
3.3594,2.5709,1
-6.8404,2.8351,0
4.8875,1.9839,1
-3.6885,0.34469,1
4.8438,-1.2464,1
-5.2742,2.2022,0
-1.2421,-3.5875,0
3.9838,0.57439,1
-7.6432,-3.7082,0
-3.684,-1.4015,1
2.4727,-3.0474,0
1.4027,1.9187,0
-6.934,3.3296,0
-3.4318,-0.93514,1
5.2442,-1.3618,1
-5.6843,-2.1625,0
5.3604,3.8351,0
-0.17016,-1.0283,1
2.6233,0.2638,1
7.4374,-2.0539,0
-1.1694,1.4107,0
1.8747,-1.7921,1
4.1746,-2.0061,1
3.086,-3.0287,0
6.6179,-3.7958,0
5.1431,-2.9573,0
6.7099,0.44914,1
2.4086,-1.3892,1
4.5738,-0.75508,1
7.6877,-3.9437,0
4.3025,-0.47694,1
6.8904,-3.8044,0
-7.0302,2.0679,0
-3.2937,-3.4812,0
6.744,-2.2644,0
1.4719,-3.4133,0
-7.5574,-0.03113,0
-6.8589,3.8817,0
-7.8569,1.8215,0
-0.53622,0.98047,1
3.8999,1.4722,1
6.3718,-3.7751,0
1.3657,-0.10053,1
0.71707,-2.4224,0
-0.98673,-3.9937,0
3.9445,2.7712,0
-1.2595,-3.0449,0
6.7131,1.0405,0
-5.9313,1.3456,1
-2.748,3.1618,0
-0.93567,-3.3215,0
-0.80266,2.391,1
0.92373,1.8186,0
2.6411,1.7537,0
7.9136,2.4047,0
3.6184,1.9356,1
4.1571,0.17082,1
5.7659,2.2015,0
1.3666,-3.9469,0
-3.7978,2.1775,1
-2.2648,-3.5558,0
-6.5678,0.67562,1
-5.7952,2.8846,0
-3.059,1.4139,1
6.3777,1.9978,0
-7.8639,-0.36211,0
2.477,3.6225,0
-5.4565,2.761,0
3.452,-0.49825,1
4.5628,-1.929,1
-6.7521,-1.1225,0
-5.3447,-3.0262,0
7.0294,1.6739,0
6.7961,1.4224,0
1.8998,-0.57985,1
-1.4778,3.7971,0
-6.2313,-2.6026,0
-3.4731,2.701,0
-1.5808,2.9798,0
-6.7558,3.5797,0
-5.8606,1.4329,1
-4.6429,-3.9868,0
-2.1756,2.9199,0
4.5867,1.9242,1
-6.5551,1.5196,0
4.8727,-1.2471,1
0.39241,-1.7996,1
-6.6897,1.0311,0
-1.8816,3.8095,0
5.4812,-1.5723,1
-1.2237,2.2572,0
1.0378,0.16432,1
3.8146,3.5731,0
-5.7503,1.2207,1
-2.4,-2.2309,0
5.9015,-1.9158,0
7.0988,1.2597,0
4.6567,-1.6266,1
7.5985,-1.0532,0
-7.0044,1.22,0
-6.1475,-0.21605,1
-4.3659,-3.1667,0
0.60292,3.5184,0
1.7169,3.6666,0
3.1457,0.4645,1
-2.8509,3.9346,0
6.6847,-0.58341,1
-5.3291,0.63141,1
-0.24502,2.6502,0
-7.2887,0.94264,0
-4.6738,3.9623,0
-4.2948,0.8754,1
0.80605,3.7077,0
0.63563,2.5914,1
7.6606,0.54545,0
-5.7871,-1.2105,1
-3.2401,-0.67115,1
4.4913,-1.5304,1
-0.84258,1.981,1
7.746,-3.7007,0
7.4153,-3.467,0
-3.5119,-0.20228,1
6.7202,2.7948,0
-3.3497,-1.7431,0
-3.9382,3.2853,0
7.2968,0.67076,0
-4.8239,-2.8538,0
3.2738,1.9038,1
-1.026,-1.2275,1
1.3539,0.25357,1
-7.5471,-3.7498,0
-7.6859,-3.3123,0
-1.3654,3.7408,0
1.6892,-3.379,0
2.1575,-2.924,0
-0.45183,-0.50348,1
-7.8731,-0.56683,0
-2.4859,2.625,0
-3.0198,-1.1391,1
-2.0102,2.0642,0
-7.0872,-3.4134,0
-7.2762,1.8419,0
-0.95766,1.0921,1
-6.6964,-0.3575,1
-0.73939,1.8965,1
4.2713,2.4036,0
5.305,-0.9618,1
-4.7142,-2.8117,0
-2.4029,2.5386,0
-5.6889,-2.6348,0
-3.6829,-1.2856,1
-3.3042,-2.2665,0
-3.3472,2.3379,1
2.4855,3.1394,0
5.5426,3.6949,0
7.7806,3.2535,0
3.266,3.0746,0
-6.2111,2.3179,0
2.6858,-3.7421,0
-7.1286,1.9855,0
-4.3289,-0.52644,1
0.44746,-0.74628,1
2.0308,3.1407,0
-3.1205,2.4527,1
-2.6147,2.7903,0
2.1715,2.6268,0
-4.9184,1.2002,1
-5.7238,-0.50899,1
-1.7771,2.0148,0
-4.8946,-3.3523,0
4.7837,3.494,0
-5.5014,-3.3618,0
-4.2048,-3.4173,0
-5.3001,-3.2957,0
4.1961,1.4153,1
-1.9296,2.8499,0
3.509,0.26704,1
-2.1991,3.1332,0
-1.8012,-2.7688,0
3.2796,3.3308,0
-3.807,1.5183,1
4.9329,-3.6418,0
-5.4277,-2.9405,0
-6.9538,1.5643,0
7.8703,-0.89389,0
-5.0872,-1.602,1
5.838,0.945,1
-2.5164,-1.7595,0
-6.6141,0.79325,1
6.18,-0.55239,1
3.6575,1.3439,1
1.6363,-3.4815,0
-2.4177,-3.2723,0
5.2789,1.3222,1
-0.97784,-0.51944,1
-0.60863,3.6969,0
0.092313,-0.45142,1
4.295,1.4509,1
-4.8474,-2.3971,0
-5.2049,1.7008,1
1.6856,-3.5954,0
3.5997,1.9894,1
-1.1353,1.4762,0
2.233,-0.49508,1
-4.1826,-2.3781,1
-1.2107,-2.5409,0
4.3383,-0.82428,1
3.6498,2.2487,1
2.5806,2.1036,0
-1.7297,-0.322,1
-7.2509,3.234,0
2.7602,-1.4387,0
1.5242,-3.919,0
-2.4739,-2.5397,0
4.3088,-3.2012,0
7.075,0.88246,0
2.1744,2.8725,0
-0.094699,1.7797,1
-7.4887,-3.4915,0
3.0327,-0.80731,1
3.9062,2.1162,1
-3.1516,-3.1774,0
-0.96436,-3.558,0
-2.0471,-2.8648,0
4.3189,0.54971,1
5.2378,-3.3576,0
7.103,-2.1018,0
5.4593,-1.56,1
7.5541,0.61264,0
1.7063,-1.3076,1
1.6934,0.37986,1
-4.9124,3.0806,0
-1.086,-1.6137,0
1.0663,0.1522,1
-2.8687,-0.56531,1
5.6998,1.2042,1
7.4157,2.5731,0
-4.2624,3.2176,0
-5.1319,2.7696,0
-6.7737,2.2179,0
-1.6883,-3.083,0
-1.3588,0.14948,1
-7.0251,0.56177,0
3.5756,-2.7446,0
-7.8448,-0.5403,0
3.9469,0.87695,1
-1.4162,0.43902,1
-5.3283,0.84034,1
0.98607,1.7446,0
6.3952,1.7735,0
-3.4328,-0.77635,1
2.8674,-3.6011,0
-4.7859,-2.147,1
6.2598,-2.7288,0
4.8999,0.50261,1
6.0172,-0.65012,1
1.8148,-2.5147,0
0.19571,-0.93474,1
2.1965,-0.96347,1
7.0588,1.2793,0
6.8198,3.3704,0
7.3659,-0.4859,0
7.4921,-1.8975,0
-3.5943,2.9,0
-0.83322,1.1036,1
7.6012,2.0154,0
7.4511,3.6815,0
-1.6655,-3.1482,0
1.8254,-0.25011,1
0.058158,0.71041,1
-2.467,-2.8204,0
-5.0821,1.2435,1
-4.8383,-2.4429,0
-2.4929,2.4987,0
6.8948,2.6677,0
-5.4538,-2.812,0
4.6491,-1.1589,1
-4.9095,-0.17922,1
-5.9864,-0.75737,1
-7.2992,2.0672,0
-0.49346,-0.23659,1
4.4041,1.3262,1
-1.4158,-1.7172,0
-4.849,-1.2853,1
1.3016,-0.3847,1
-0.083646,-1.6732,1
-0.62674,2.676,0
0.88997,-1.5631,1
2.7841,-1.2052,1
3.6235,0.30734,1
-7.916,-3.4805,0
-7.6679,3.6487,0
2.0635,1.5332,0
-7.6638,2.1504,0
1.8206,2.5199,0
0.4597,-0.48847,1
-3.2532,0.90581,1
-2.4366,3.2835,0
4.829,2.0478,1
7.6569,-3.4703,0
5.0262,0.047084,1
4.1509,-0.98115,1
-4.5484,1.3044,1
5.6623,1.4283,1
2.5158,0.081588,1
-5.9191,-2.2452,0
2.0419,3.4843,0
0.66563,2.6931,1
-5.1897,-0.2525,1
1.1169,0.63013,1
4.2631,-0.47531,1
3.84,-1.4255,1
5.7858,1.1905,1
0.14166,2.1029,1
-3.2124,2.2679,1
-3.8418,0.058837,1
3.6651,-1.0342,1
-7.8965,2.2484,0
-3.7121,0.85759,1
6.1902,-3.7916,0
0.76548,3.0892,0
0.67736,3.8816,0
3.1173,1.6503,1
-6.3803,-2.0686,0
6.6562,2.584,0
-2.5284,0.78383,1
-4.5276,-2.9505,0
5.5413,3.3537,0
1.4732,2.1935,0
-2.5748,0.71683,1
-7.0215,-3.3875,0
-4.5846,-2.396,0
-6.5714,-3.8558,0
4.4658,1.6686,1
-1.1764,-1.0958,1
-6.9857,1.154,0
6.2867,2.1143,0
5.2674,1.6001,1
3.7416,0.098614,1
0.38123,3.0044,0
0.24166,-3.574,0
1.3349,-2.2471,0
3.453,0.78468,1
-5.8146,-1.8199,0
7.3759,1.2955,0
-2.3958,3.6229,0
0.87521,3.0596,0
6.6444,-0.22124,1
-7.5328,-2.4111,0
4.1808,3.0584,0
1.1598,-3.4495,0
-7.9072,1.5039,0
5.5118,0.90749,1
0.40852,2.1873,1
-3.9723,-0.85442,1
-3.5807,-1.4586,1
-6.9339,-1.7111,0
5.2777,2.6727,0
4.1496,-2.6196,0
4.3198,-1.9236,1
3.5905,3.8915,0
-7.2201,0.42562,0
2.9921,2.3661,1
-2.6257,1.8728,0
-0.19163,-1.352,1
6.2382,-3.9377,0
6.2663,3.3823,0
-2.8045,-1.7663,0
-5.0416,3.0309,0
7.34,-3.272,0
-4.1815,3.9767,0
-5.4485,3.802,0
3.7611,0.66296,1
5.8002,0.88028,1
-2.7455,-2.3534,0
-0.12537,2.8235,0
1.827,-1.5857,1
4.4842,-3.7864,0
6.619,-1.2528,0
3.8512,3.5918,0
1.3877,-0.5138,1
6.8124,1.9552,0
-3.9185,3.9535,0
-7.2087,-1.7608,0
-3.9033,0.50967,1
-6.326,3.4476,0
-3.9092,1.7776,1
4.8147,3.5693,0
6.0592,2.0083,0
2.1191,1.642,0
-5.1629,-1.542,1
7.9036,1.2294,0
0.57827,0.38647,1
1.6169,3.6005,0
-1.6971,-3.899,0
5.5355,3.1518,0
0.82571,0.088204,1
4.281,-0.85789,1
-3.1274,-3.8629,0
-2.1541,0.69241,1
0.14551,-3.0622,0
-5.2251,1.5374,1
-5.5921,3.587,0
1.7986,2.3652,0
0.51593,-2.8061,0
1.6225,-0.7795,1
2.9873,1.5051,1
6.3105,3.3022,0
-2.0078,-1.1797,1
-6.4013,-3.0086,0
1.5406,-2.4561,0
-5.6111,1.0535,1
-6.519,3.5666,0
7.3879,2.0322,0
-4.7129,-0.10354,1
-6.8565,1.9902,0
-1.0253,3.2917,0
-5.053,2.981,0
-4.696,0.25193,1
-6.593,2.7416,0
7.0209,-3.5818,0
4.0892,0.17791,1
3.8984,2.9896,0
-0.63039,2.9971,0
5.4946,-3.6157,0
-4.6746,-0.761,1
-1.5431,-3.7389,0
2.1531,-0.35767,1
2.2956,-2.0962,0
3.7866,-2.599,0
3.8768,-0.15956,1
-2.962,-3.0532,0
3.872,3.8847,0
-5.2152,0.84719,1
-7.0497,-1.6384,0
-4.0286,-1.7549,1
5.9787,3.1288,0
-3.4313,-0.88681,1
0.97378,-3.1443,0
-1.2656,3.4283,0
1.5518,-0.3463,1
-2.3345,-3.6077,0
3.6799,1.1465,1
-7.172,2.5523,0
5.2828,0.75756,1
-1.9442,2.2413,0
-2.8767,-1.0966,1
-1.5459,-2.6705,0
-2.0667,2.3931,0
1.5846,-2.7345,0
-2.2317,-1.2204,1
1.0896,1.6305,0
6.1011,-3.3341,0
0.15869,0.27457,1
5.6033,2.6966,0
4.5364,1.1028,1
3.5959,-0.65781,1
-6.7111,3.1937,0
-3.0207,-3.4731,0
3.9328,3.2234,0
3.3692,2.3933,1
1.3213,-3.9329,0
0.82219,1.9503,1
-0.7639,3.0033,0
-4.8081,3.7695,0
5.9463,-0.46205,1
-7.579,2.3478,0
3.0665,1.1108,1
4.0331,-0.088951,1
-2.8386,2.2956,0
-4.0503,-0.57909,1
-4.2573,-1.7861,1
-6.8188,-0.43394,1
0.1174,-2.1651,1
7.7868,-3.4613,0
0.65836,-3.9059,0
6.4782,3.1643,0
-6.3313,0.23407,1
6.0328,-2.9165,0
1.4624,-3.445,0
-3.7875,-0.90295,1
3.6353,1.0867,1
-3.758,-2.7093,0
6.4041,-2.1465,0
-4.4529,2.792,0
4.5749,2.0713,1
-6.6789,-0.73018,1
1.0357,2.6634,0
-2.0957,-3.6143,0
1.4752,2.5652,0
4.1992,-0.25415,1
-2.9591,1.0425,1
5.2004,3.408,0
-0.62198,3.5401,0
-2.8143,-1.0328,1
-4.5172,0.087267,1
4.6056,3.3317,0
-0.5074,-2.9231,0
-7.8982,-3.3082,0
6.0032,2.7069,0
4.3963,0.34091,1
7.2607,-0.32447,0
-0.34598,-2.3597,0
-7.8673,1.8601,0
-4.5871,2.5136,0
-0.57583,1.6617,1
-4.4079,2.5409,0
-3.7568,-1.3084,1
0.028991,3.7955,0
0.9089,-2.1439,0
-6.6063,-0.87856,1
-0.7829,-0.24995,1
-7.1376,-3.7697,0
-2.6951,3.2626,0
-1.8372,-2.7516,0
-6.7504,1.2184,0
-1.3451,-1.418,1
-0.62964,3.3857,0
-6.5919,1.1743,0
7.0268,3.2333,0
5.486,0.90301,1
6.7137,-3.1755,0
3.8246,2.1231,1
-2.7866,1.7272,0
-4.627,-2.729,0
-2.7578,3.0275,0
-6.7272,3.7851,0
3.8292,-2.2824,0
6.5216,-1.5009,0
-2.0471,0.2419,1
-7.4923,0.17184,0
1.8959,1.7769,0
6.7844,-0.64473,1
7.6827,-3.1672,0
-0.16776,3.9105,0
1.7459,3.8489,0
-4.2865,-1.0286,1
6.3941,-1.9425,0
4.9338,-2.1261,1
0.49001,2.3829,0
-1.8905,-2.1399,0
-6.663,2.8147,0
1.2212,0.91434,0
5.8302,-1.2894,1
-0.20839,1.194,1
-4.7259,0.44767,1
-3.0756,0.87254,1
-2.0181,0.038747,1
6.2232,-2.5395,0
-6.0355,-2.9661,0
-3.9046,-0.97619,1
3.2589,2.2892,1
0.38697,1.6004,1
5.6842,-1.8443,0
-2.3976,-3.3645,0
-4.8045,-2.9322,0
-2.2655,-2.8386,0
5.1293,-0.95129,1
-4.6031,3.4541,0
-5.871,-1.7903,0
6.4005,2.7418,0
-6.3968,3.0087,0
0.010784,-3.0979,0
7.7302,2.0148,0
-7.3059,1.151,0
-2.9426,-3.202,0
-1.569,2.2068,0
-1.1889,-0.54862,1
-2.661,-0.84708,1
6.6921,0.85435,1
1.8064,1.5068,0
2.2781,-1.5287,1
4.804,0.91498,1
-5.1254,-2.7042,0
-5.7358,1.3607,1
-7.9865,2.9138,0
-4.9838,-2.6115,0
3.623,-3.6662,0
-5.5567,-3.9529,0
-2.947,-3.9987,0
6.0227,3.7939,0
7.9684,-2.6946,0
-6.8581,2.5263,0
6.6701,-2.1546,0
3.6885,1.5901,1
-2.1186,-0.76112,1
5.0095,2.238,0
-3.2919,-3.6787,0
5.3627,1.8662,1
6.2695,3.5863,0
1.3455,1.6895,0
7.4701,0.83706,0
-6.6677,1.0568,0
0.54872,1.6602,1
3.0059,-2.1183,0
-5.6239,-1.5678,1
-5.6343,-2.7281,0
4.7893,-0.19452,1
0.51479,1.8375,1
-5.887,-1.787,0
-0.73096,0.85014,1
2.4328,-2.9997,0
-3.7397,-1.473,1
1.2847,0.45301,1
-3.4186,-3.7235,0
2.4838,3.9383,0
4.6889,-0.94807,1
3.0949,3.1659,0
4.0521,3.7085,0
-1.0881,-1.1095,1
4.4956,-3.8881,0
-2.6606,-2.9125,0
-0.062655,2.6766,0
6.5268,-0.16137,1
1.8151,-0.50676,1
-7.7276,3.6519,0
-7.4667,-2.4573,0
-6.1818,3.9571,0
4.3221,-3.3615,0
-1.6775,-1.5905,1
3.9236,1.2518,1
2.4998,2.717,0
2.9111,3.0598,0
0.51204,-0.49806,1
-5.2179,0.62382,1
-5.5681,2.8282,0
-0.15156,1.4037,1
4.9413,-1.1271,1
-6.7271,-3.8673,0
-0.98619,-3.8645,0
-5.958,3.4334,0
-7.1346,2.8507,0
4.3772,-2.4058,0
-4.7862,1.1482,1
-1.1195,2.5593,0
-2.7983,1.9081,0
6.7105,3.6334,0
7.943,1.7581,0
7.5971,-1.92,0
-0.61694,-0.40749,1
0.55581,-2.5941,0
3.0356,-1.2919,1
-7.4132,-1.648,0
0.82032,-0.0029903,1
-3.3671,-2.0869,0
-2.4224,-1.7419,0
-3.3526,-0.82025,1
3.6869,1.5718,1
2.2223,2.4969,0
5.1083,3.982,0
1.3318,3.998,0
-0.66978,3.7741,0
-4.5444,1.2968,1
-0.052506,-0.42818,1
3.9916,0.025308,1
-6.4145,-3.5307,0
-7.6166,3.3932,0
5.1925,-2.5607,0
3.184,2.3585,1
-0.56859,0.98862,1
-6.4405,0.47222,1
6.0794,-1.0073,1
5.652,-0.18579,1
7.8358,2.0993,0
-1.5616,3.2092,0
-5.0602,2.1953,0
5.8165,-1.7362,0
-4.9381,-2.5266,0
6.005,-3.0425,0
-5.4381,-0.97024,1
1.8517,1.4684,0
1.638,-0.51759,1
4.5257,-3.1328,0
-7.8829,-1.6281,0
-4.6866,1.8147,1
-0.018706,0.32034,1
-1.4762,2.8173,0
0.79192,-0.94122,1
2.7527,0.60769,1
-2.7671,-1.3691,0
2.1946,3.1903,0
-6.1837,-2.8951,0
-5.479,3.8594,0
3.726,-2.1354,0
-7.9131,0.62506,0
6.0863,3.1924,0
7.611,3.372,0
-0.76758,3.8219,0
-4.0921,0.82095,1
2.7828,0.81528,1
2.7229,-2.9541,0
2.4787,-0.2501,1
-2.3583,2.3665,0
-2.4031,1.7144,0
1.1625,-2.5109,0
-7.9561,-0.61458,0
1.6305,0.14971,1
-6.1885,1.3361,1
4.3167,3.8539,0
-2.3894,0.1348,1
-7.9385,3.5748,0
4.1428,-3.0414,0
0.044421,2.8449,0
-3.5207,-1.9691,0
-2.2523,3.5636,0
3.5838,-0.79003,1
-4.9445,-1.258,1
-6.9579,-0.21305,1
6.4159,1.561,0
-3.809,-0.90082,1
-0.018145,0.45802,1
-2.9129,-3.6551,0
-0.97969,3.7605,0
-1.39,-1.8742,0
-6.8556,3.0193,0
-7.4069,2.8846,0
-4.6065,-3.4093,0
-0.94109,-2.2818,0
7.2947,-1.8509,0
-3.8369,-0.17793,1
-2.4642,3.4528,0
-3.2585,0.82417,1
-2.0939,3.5738,0
-2.217,-0.20971,1
3.1322,-2.3143,0
4.82,-1.7269,1
-7.964,3.9502,0
6.3643,0.1157,1
5.0731,3.0827,0
2.0102,2.93,0
0.83032,0.54917,1
0.079113,0.15515,1
2.5109,1.6887,0
-0.48817,3.0767,0
1.0629,-1.4129,1
-0.53951,-3.6973,0
-1.3451,-3.6737,0
-5.8967,0.69815,1
-0.033917,3.033,0
6.861,1.9324,0
-6.1749,-1.217,1
4.1623,0.82194,1
4.3042,0.46723,1
-0.095222,2.1159,1
-6.1228,2.0913,0
-5.3715,1.7437,1
1.2551,2.2062,0
-6.6085,-2.1754,0
0.14395,3.763,0
-6.6291,-1.9361,0
-6.7728,-0.49519,1
-5.1679,3.8589,0
-1.8309,-3.145,0
-2.3758,0.55246,1
7.2516,0.70316,0
-1.4345,-2.8619,0
5.821,3.0513,0
4.6852,3.8585,0
1.7042,-0.94235,1
0.49246,1.2888,1
0.34909,0.36495,1
-7.6898,-2.0827,0
-4.237,0.34567,1
4.6075,-0.26854,1
-1.9879,0.89582,0
5.4742,3.8412,0
5.9933,1.2623,1
5.2488,-3.4768,0
7.1761,3.5549,0
-5.3733,1.13,1
-7.5441,0.71967,0
4.1938,-2.1762,1
7.2151,0.98,0
0.32459,-0.75614,1
-1.5828,-3.4697,0
6.8364,0.61638,1
